labels,Area,Perim.,Circ.,Feret,MinFeret,AR,Round,Solidity,Esferoide,dia,Diameter,n_diam
000nh,3913.9704321626955,205.63631403587064,0.7883805726229148,72.14274539585661,47.99462515051456,1.4269975683879823,0.7157635020570267,0.9439306184416768,no,3,60.069391368112974,100.80777821133648
000ni,1458.7373137880752,145.44983123645503,0.8711568416110254,46.60542482247527,36.7210618678288,1.1809955244128945,0.8797246094565475,0.948206317223074,no,3,41.653659265534685,0.3810402999583692
000nk,2784.252532932146,177.4839527741929,0.8889851534299685,52.779732628430814,56.20173668422764,1.0573743107090587,0.9531812684833646,0.9571171844412898,no,5,54.5004360565922,0.3810402999583692
000nn,281.99635272150863,63.581277510404675,0.8371160501589611,22.98853016925584,24.97558994402623,1.253576728342042,0.8286083352307164,0.9523286226908068,no,5,23.99670871852955,6.999699992676227
000no,4097.566099025053,236.04532931812895,0.8372595303899563,68.24153192629416,69.05110889019397,1.0012,0.9717271612139297,0.959359766385837,no,3,68.63590361659237,40.08849422159158
000nr,7839.280581674533,335.1931510075707,0.7286980182814715,106.13536077244086,86.18312862938302,1.2644243086198332,0.792124410542003,0.9499749819138946,si,3,96.17365425987522,237.39751809747253
000ns,8904.175273098788,373.6113478171302,0.7948947358917555,118.63840312968159,93.80631388376332,1.1062069769174971,0.8692279510649161,0.9723665899487944,no,5,106.228969698947,279.7096037069455
000nx,3978.727074626358,160.60548107774312,0.944,51.89148912470725,54.69406514572504,1.0012,0.9988,0.9851,no,5,53.280131844858246,114.3406898667484
000o0,122.7626,41.1188,0.8851833505972962,14.1852,12.1525,1.3872485634801668,0.7869583701407332,0.9377272404499901,no,3,13.2978,0.3810402999583692
000od,9629.217671244507,315.9862387763661,0.9268319533388971,99.46877333906522,87.92279423481769,1.0210455781608627,0.9246394535601492,0.9851,no,5,93.67122843935188,310.54372121167563
000og,5054.592222508204,225.70915884215393,0.8171761766107212,79.80928399257398,61.99149126608986,1.3610818688543032,0.7773029944570146,0.9489457155247266,no,5,70.88876506216675,117.91943417821555
000oj,6650.165143572943,221.86270424329618,0.8795213420351645,74.40807799628769,57.718486461836065,1.0481297177505768,0.9210343564156322,0.9573019125046174,no,5,66.07917116273654,257.40087445501536
000om,7455.441345141426,304.6055942025665,0.7354899143127639,98.38560935262237,78.44742927580974,1.2572680221916126,0.8312801846955475,0.9316740951283431,no,5,88.41943577876049,241.49602241023857
000op,12709.44767639391,477.3038587850278,0.7651251659618115,149.0796588232421,130.898865635066,1.0571262899420157,0.9030643464371314,0.9732462831716572,si,3,140.0040193162105,372.160254843762
000ou,7699.495804741884,296.13070186638726,0.7538851254473445,92.7489324485966,82.65646423332765,1.1489757390004889,0.919906490954869,0.9487860533971106,no,3,87.68760602583751,208.87107549848298
000oy,6803.738344331521,217.86962135704385,0.8608758118375736,71.57806027029393,68.6303570599116,1.190860132988098,0.8845586509754488,0.9634514137994264,no,5,70.10288389751364,246.26120002958473
000oz,8048.327944064112,358.5318866522918,0.8040347680372156,110.98495102619495,96.72507626026935,1.0012,0.9585578005294103,0.9848752914187978,si,3,103.862543171559,204.56194393221975
000p0,684.4729291372087,108.10292864023448,0.9316685233368462,33.54600903329316,37.25404490055056,1.0012,0.9988,0.9636456148369369,no,5,35.384484851221764,0.3810402999583692
000pa,583.7544604690438,142.41521783997064,0.6647740077531464,45.97656718251637,26.304685944632645,1.4304163687762885,0.7447037971269037,0.903773592347491,no,3,36.16100749309754,13.557679352429503
000pf,122.7626,41.1188,0.8980530691675569,14.1852,19.212161510924407,1.3917106361612954,0.7768580912988251,0.9448068330700347,no,5,13.504839021643761,0.3810402999583692
000pr,2489.481060607398,155.63399105061177,0.8247557767053992,47.08254690121686,45.74156948825052,1.0902139979968157,0.9398395701250967,0.9457962407587965,si,3,46.410233866404454,49.211253212577276
000pu,122.7626,41.1188,0.944,14.1852,12.1525,1.0012,0.9988,0.9851,no,5,13.2978,0.3810402999583692
000px,2202.2264956506497,105.74419309173418,0.8877668712577217,37.915243388843216,34.36877199935212,1.1281135268406293,0.9045671352401143,0.9527611891378653,no,5,36.159323018847,43.887694557440646
000pz,10591.610500596878,403.1930541037215,0.7848144461934968,129.3659132311898,104.7498696896035,1.0032442622221,0.9144827264129051,0.9594314392064569,si,5,117.05661855110381,328.35323878661177
000q1,7176.747007801223,321.5651955564234,0.710140652182117,103.7864825984508,80.65676293528695,1.407446745577816,0.7691590827036253,0.9366485752425688,no,3,92.25700103816531,235.33798312046923
000qf,7321.9843582207395,227.05217736169436,0.9145932216214314,73.737003762039,67.6884531550558,1.0012,0.9988,0.9575797178842868,no,3,70.68971740814933,238.89196391490438
000qg,1332.458094714907,145.8096463939275,0.7037277029179542,51.76476898366363,28.875697963273538,1.5322721466615696,0.6479983047870636,0.9121996085916941,no,3,40.30875323330719,49.62109951874941
000qh,10398.739836148352,377.54817457058994,0.7912745471591657,115.46248363180696,105.02611299599866,1.0012,0.9233192806908592,0.9663657299000241,no,5,110.23347492815893,278.381531870697
000qi,123.3910756227292,49.894645106189074,0.9239256797566615,14.1852,13.5854258447906,1.0012,0.9988,0.94970009952081,no,5,13.813845390464998,41.32222400223762
000qk,122.7626,41.1188,0.944,14.1852,12.1525,1.0012,0.9988,0.9851,no,3,13.2978,0.3810402999583692
000qp,4263.096176498608,260.1616430053473,0.6646618508378106,86.2317151589085,61.205480832477804,1.492913557512305,0.6791837017645274,0.922617829870159,no,3,73.70363765074265,107.73791497101618
000qt,122.7626,41.1188,0.9218487552566836,14.1852,14.06246140799606,1.1506000860795529,0.9215333017827543,0.9478800702263381,no,3,13.2978,0.3810402999583692
000qu,10164.991732108738,414.66439217578926,0.7009441294743877,138.2130684684468,98.68855879889593,1.5797278663905665,0.6213909574269196,0.9472643732520101,no,3,118.44633439955845,337.4997512028549
000qv,6063.918864201003,288.69265790986685,0.8503418034193103,89.50088700004146,75.06283896383894,1.0012,0.9988,0.9591951687861402,no,3,82.26813839013984,180.40353190006758
000qy,7563.665158860677,292.95801777422673,0.8786094836249565,90.30007897544894,80.29577296749294,1.0012,0.9988,0.9802626254478624,no,5,85.27586581844201,261.1961846458331
000qz,4645.9574678602885,119.33219199778787,0.944,36.896116675277725,35.20091768226213,1.1101020247697917,0.8826557282530921,0.9851,no,5,36.048056314751136,202.73886206317505
000ra,122.7626,41.1188,0.916392260147407,14.1852,12.1525,1.2092536545550865,0.806753577213643,0.9600134410272763,no,5,13.2978,0.3810402999583692
000rd,122.7626,70.56881665299831,0.8716415954649476,21.057932323071462,26.555431271045386,1.0855547090564,0.9599896924014596,0.9382744699716551,no,3,23.822873460338155,0.3810402999583692
000rf,12494.359479933668,436.45804340591417,0.8011184526898335,131.96332968134436,119.4863025395925,1.0012,0.9988,0.9772898779217666,si,5,125.71544975638041,394.074679394485
000rh,10272.096660147003,349.3730054563291,0.9002348344858738,102.33516255238688,98.43294449033928,1.0012,0.9988,0.9788670591439419,si,5,100.39602685741832,326.5117986043949
000ri,6024.908669877019,261.870353949135,0.8364592195060249,80.26664094154836,70.49926550180842,1.3212818371579358,0.8121573176400759,0.9616797317601962,no,5,75.35319847122713,121.07026452917266
000rk,6178.65173904907,271.252086251532,0.8167823203122623,92.98280486353642,70.03122695001626,1.5043785440012831,0.7169993402751565,0.9529834868165268,si,3,81.50392661802609,165.59998361324313
000rn,122.7626,82.98861261251896,0.731547750813602,29.58941228202939,12.1525,1.6278378632141446,0.6701463849030367,0.8992811040014588,no,3,20.608607753219346,0.3810402999583692
000rs,122.7626,41.1188,0.8296101378559543,15.744341979148196,12.1525,1.4631283992396027,0.7089508277807987,0.9264683604804731,no,3,13.2978,0.3810402999583692
000rt,6968.095281199776,347.6709514120089,0.7367369422986908,103.46114527240135,89.50532272219809,1.0012,0.9540092048893652,0.9595834633797617,si,5,96.47848200665862,157.65821529787044
000rw,5597.68387779419,219.27091700679108,0.9194179768372012,70.79447450746297,61.778972864097206,1.0012,0.9988,0.9741177039684783,no,3,66.29419733300968,211.15014152646006
000s0,7213.18097009007,278.8598135715165,0.7452291006325126,86.12455464692891,72.41928790468322,1.417434445583822,0.7986993162807715,0.9236902827519505,no,3,79.27824851542177,245.28049667045076
000s1,533.2404277261317,100.24782904614273,0.944,38.26594151816548,29.172921650490895,1.0615917549524692,0.9049701055699179,0.9806924603533201,no,5,33.71951475077952,0.3810402999583692
000sb,122.7626,41.1188,0.944,14.1852,12.1525,1.1787905776680734,0.8753292536707524,0.9471352972137815,no,3,13.2978,0.3810402999583692
000sh,122.7626,41.1188,0.7010447519109915,14.1852,12.1525,1.5241344282920073,0.7328579524278793,0.8999704350576708,no,5,13.2978,0.3810402999583692
000sl,10940.46836384455,362.8861405061832,0.899078396228267,118.11525630273022,92.70113571092497,1.1431254127275363,0.8529977762449739,0.9801812956590965,no,3,105.42300764292997,390.6102982321528
000sm,9592.79201120459,345.6629771553533,0.7246656319453458,111.46400866078716,89.5399208151278,1.4110091571249386,0.7381734798581547,0.935354524242265,no,3,100.51028591076066,305.97723585207336
000sq,10552.844636840682,339.06932712500765,0.8452238095109883,101.32292924189119,91.7398016241187,1.0012,0.9988,0.9690739563487655,no,5,96.56001157364307,370.9857096524653
000sr,7289.418491149483,228.47444569590988,0.7366284940564942,80.28512217411767,59.68569936107207,1.6182231137045648,0.6751748071868469,0.9056771191434024,no,5,69.98233134303001,285.00322211446746
000su,2857.6580919437256,161.33750710297005,0.9270650333986019,49.59422743029157,53.60897019244692,1.0012,0.9988,0.9723230599707364,si,5,51.5884588212776,32.59831116015488
000sy,9971.242584814232,379.17489026767817,0.8170160025318592,125.12840466215843,96.2851214348463,1.3156115788951837,0.756928082342704,0.95872666154896,no,5,110.75416685496637,325.5590698354715
000t0,1355.3165204494899,180.89742859519492,0.8058803063018959,58.08649283984554,44.47587387032535,1.2825976284037357,0.8395023388900801,0.9404128903529062,no,3,51.247867179273925,0.3810402999583692
000ta,4925.36188348236,231.37671058775553,0.7860545363929119,71.01689243392065,58.676252318140826,1.1205008947648654,0.9345005234164889,0.9251354369266619,no,5,64.85046915313025,136.144586074674
000tf,122.7626,41.1188,0.9194721996622364,14.1852,12.1525,1.0012,0.9579028249580438,0.9698777845188764,no,3,13.2978,0.3810402999583692
000th,1065.55661004261,102.08767956362418,0.8663763727823547,37.437482793997106,28.309854817015925,1.2729182825754226,0.7824154978026685,0.9668204422015358,no,3,32.84541072463547,52.1931558033343
000tj,15001.052218657725,514.5715135101647,0.7834093356353585,161.84056212022637,136.46647141822686,1.1635162589243377,0.9054800843471219,0.9656077225768365,si,3,149.1423062232056,470.74100802692226
000tm,5208.269648176238,237.568281257672,0.6207892898311865,75.44699085760855,53.9632571274208,1.2865966078159146,0.7380814012445553,0.9006559844097656,no,3,64.70643458464114,197.66112643354035
000tn,13999.92043024328,479.40562485101003,0.7560204115553759,146.5778689837514,130.87302555480974,1.0813775309117108,0.9156616625583661,0.9604597405066364,si,5,138.70930572685268,422.3098355143751
000to,992.4153176855584,141.500754277907,0.944,48.73462287382057,43.23709192425113,1.0012,0.9822133445000762,0.9851,si,5,45.99235265268412,0.3810402999583692
000tr,8739.281950286668,277.6339536534007,0.944,92.02032560476856,83.08287992349332,1.0012,0.9787854009025795,0.9851,si,3,87.5384326627041,259.3831771030734
000tv,122.7626,47.73082540560313,0.944,18.385648274364016,19.076917513157685,1.186736546610612,0.8841523378433438,0.982119135785606,no,5,18.72094972015141,19.62500447250096
000ty,122.7626,73.93010146306813,0.926091233430865,28.244863639553373,24.975959852524117,1.1577798638135643,0.876554791281712,0.9792543560356415,no,3,26.605730204079318,0.3810402999583692
000u1,7374.908413631272,211.95361423952266,0.8377439472992391,69.38733423736778,56.89011772646837,1.4073765639419349,0.7280919392353564,0.9422039639945488,no,3,63.13267477128574,258.34441815163433
000ua,122.7626,41.1188,0.9284673022819204,14.1852,12.1525,1.0012,0.9988,0.9593042937856646,no,5,13.2978,0.3810402999583692
000ub,18724.572542528997,576.52026173236,0.8269806363600071,175.4277526091616,158.0849571347137,1.0012,0.9894770059001491,0.9851,si,5,166.76525485503683,649.5067617632567
000ud,122.7626,41.1188,0.944,14.1852,12.1525,1.3197497290743816,0.7541539799399686,0.9605900795786874,no,5,13.2978,0.3810402999583692
000ue,122.7626,41.1188,0.8506045031447445,14.1852,12.1525,1.324542166964613,0.761305929020574,0.9390663672639727,no,3,13.2978,0.3810402999583692
000uk,12942.317392435834,491.5828976753579,0.6323021819078164,153.95687015945717,118.06305711083131,1.3016174124290392,0.8370353125514292,0.9225310786270146,no,3,136.02393771190307,432.11798512987207
000ul,15849.17293671755,536.6798354090404,0.8591844487413047,165.53903188623184,150.98649895069764,1.0012,0.9988,0.9851,si,5,158.2499184945615,447.95812606108996
000uo,122.7626,67.97464011239187,0.7925984336405381,24.425624256882493,15.348253039757509,1.2368705174237216,0.8334384194852333,0.9281203480657847,no,3,19.888556671743316,0.3810402999583692
000uq,122.7626,41.1188,0.7891490401149185,14.1852,12.1525,1.2657631608088247,0.820668866944445,0.9058766670331933,no,3,13.2978,0.3810402999583692
000us,9620.145495712562,384.6294340655319,0.8179339673901769,123.9927669847952,100.06384589501634,1.2481553926026736,0.7806693460052624,0.9771736993261907,no,5,112.01370267081373,259.16996958505786
000uw,4859.40652389664,241.41236132141813,0.7852635832242827,78.98492882085742,57.65115682200885,1.3796653758955435,0.7792034693391414,0.9473277833804571,no,3,68.31898908672822,158.89120142451338
000va,122.7626,41.1188,0.9025661702793004,17.823790114358893,12.1525,1.4715741810627068,0.6884605596027601,0.9640855647615182,no,3,14.007972415540564,0.3810402999583692
000vb,558.4990487688037,149.17548369250756,0.6768470614507021,49.51537551952143,34.31693519825988,1.5404519828791066,0.6819603822773355,0.9075355772226394,no,5,41.92643951627426,0.3810402999583692
000vf,122.7626,41.1188,0.8969570205885549,14.1852,12.1525,1.0121857129659741,0.9157657037070835,0.9651028343150686,no,5,13.2978,0.3810402999583692
000vg,1205.3676507938098,149.97121109445249,0.7428961903756863,50.044294133192395,30.70609474366361,1.448710498211752,0.7758207166669491,0.9165002805148795,no,5,40.380117619400515,28.203129023612888
000vi,10513.476301888966,351.29022630235204,0.9059494932430516,101.30695599072055,103.03497380591875,1.0012,0.9988,0.9851,no,3,102.15522423739756,313.1207045748965
000vn,9458.358482886437,319.225204999383,0.8096770819545669,104.63103087691258,84.48718465981003,1.2977304073663152,0.7774228205264624,0.9573284812419418,no,3,94.5619581181002,307.5765761226256
000vr,914.340766507813,178.62430916013489,0.7397102855705227,59.180799930822076,42.59581542868813,1.3366775818339602,0.7724717509061658,0.9305234530734684,si,3,50.88666229126402,0.3810402999583692
000vt,1775.5402883315242,138.72108940440592,0.7957578757731739,49.760707691103214,38.319500125296926,1.6759533867802985,0.6344584774157727,0.939973221231114,no,5,44.0409949210126,9.345616152027546
000vu,9259.671306970355,325.14316776102385,0.7264144635576544,105.12188128165671,86.6834108309466,1.49345512005951,0.7171810455824738,0.9357605018260622,no,5,95.93741218117218,229.31658975038104
000vv,5714.539119626732,248.34304129533746,0.9089269493693343,83.55713148305313,71.59490370303237,1.2620703125742163,0.8275272970550974,0.9746775298828644,si,3,77.56742044447668,126.83766926874969
000wb,10580.90042487414,293.94960590598095,0.944,94.38512578749537,86.8053706598256,1.0012,0.9988,0.9851,no,3,90.59343482741122,389.0320072532546
000wf,9110.613407905395,382.27803132985923,0.8629306602013772,128.8990380980751,99.02615263753648,1.4579353121727778,0.6948264157988168,0.9851,no,5,113.96249063415573,226.56436473559242
000wj,122.7626,41.1188,0.81901519214851,14.1852,12.1525,1.2663233566215646,0.8381808443564325,0.9134563385703441,no,3,13.2978,0.3810402999583692
000wo,4813.666063430336,223.16401383037436,0.8003645211006432,65.68336035177826,59.42710990610341,1.3393882777972177,0.8320367197548784,0.9196847190239127,si,5,62.5685580309762,100.98572472335024
000wv,11725.785372631177,430.56183965616117,0.7340709466498349,139.23733593734974,106.83825032715173,1.2212358239284096,0.8259906379086576,0.9451792154366464,no,5,123.04581748668139,393.7693096685157
000wz,10344.706208937405,375.6491482435445,0.8056166705901645,115.53294263040466,104.38109442679509,1.0012,0.9988,0.9807930485571795,si,5,109.96954040059545,326.9472357640807
000x1,1484.3283498084813,147.37024854729384,0.8581565346177843,53.208559104994244,37.62321847090821,1.3309094863278064,0.7209191570926926,0.9560790649776377,no,3,45.425215560200826,0.3810402999583692
000xa,15044.21075358315,514.298970297792,0.724343459811536,159.52986288344076,129.81153168843193,1.1422657165450654,0.8202292874176477,0.9590970085701008,no,5,144.67979693592133,494.76659028864367
000xe,4268.815695855199,212.63649551783195,0.8805227732435713,74.2646264224021,56.868883671841374,1.322289049229129,0.8159311189603264,0.9774306523096981,si,5,65.53895208775384,130.93061444408806
000xg,1042.952928215212,134.60089815144542,0.944,41.30034513268585,45.02281437880676,1.0549148726171795,0.9422982588026354,0.9791519101549631,no,3,43.17326578680495,0.3810402999583692
000xo,3308.585995304248,186.88482732943586,0.6962663342882595,53.56628854205973,51.55029157620286,1.2766177969000736,0.8545680832401542,0.9116168524287666,no,5,52.56540888544868,53.377240000647575
000xr,122.7626,41.1188,0.9406828076787991,14.1852,12.1525,1.0588917633843586,0.9305822290030169,0.9638933726113526,no,3,13.2978,0.3810402999583692
000xs,8062.412049994637,366.5237660344168,0.7035101560211762,119.79270960894624,94.38049516093287,1.520100522645467,0.6552655730446132,0.9548308611747943,no,3,107.08743570877,182.61010966274247
000xv,122.7626,115.4855242398303,0.7638332244256683,36.95571389486307,24.533200771116007,1.3129610051658847,0.8393146520898086,0.9189798296671419,no,5,30.729609082340605,0.3810402999583692
000xz,2277.448594339756,111.75124722904559,0.944,34.85256881820878,41.60404231326081,1.0012,0.9643743366709695,0.9733678540212808,no,5,38.22460831671776,6.130263209018111
000y1,7304.756642663782,241.5063628243625,0.9153085058620691,80.38472661208021,63.10308896730018,1.0391410798172667,0.9426870237002731,0.9635076945286567,no,5,71.7292544979449,290.5696101738042
000yg,16388.3282960773,591.501763465486,0.5431548304168794,189.22142494956256,143.3704725470263,1.6270499976261679,0.5528278088635097,0.9024516664687992,si,3,166.26621722039715,527.8068285101923
000yh,10911.738304573948,434.2894521560152,0.7034740559137747,136.84708572961733,111.3619066113447,1.1922346886012885,0.8454825506311444,0.9469922132855524,no,3,124.12947832045913,327.47191485452765
000yp,2652.299063929567,147.0626514162606,0.8177043182612364,49.865169452098904,30.91790715972154,1.4401833330740703,0.7506007955994978,0.9321453887985652,no,3,40.37546937070078,104.66232826611764
000yr,3476.0467369838393,259.76893176444935,0.8521506379284578,87.29150070544938,70.71646652934201,1.3696353789014852,0.7803045272770152,0.9814302144228455,no,5,79.00401223273235,18.946697389017913
000yt,10968.815163121424,417.49885863352546,0.7530726987742571,133.7694781829225,104.1981909557303,1.2696399077985803,0.8422882341487744,0.9599566782249813,si,5,118.99720119395003,341.07266181166403
000yv,3625.230170388222,192.98393379327067,0.8208055065777579,56.72189540927623,54.25710353049062,1.0012,0.9988,0.958294415585627,no,5,55.50418113202326,81.62710820827193
000z0,4460.3084940737,248.3873284705476,0.7078878781084728,80.1781662695704,64.30591154654343,1.3640227613580065,0.7259726617874009,0.9378579404252365,no,3,72.24742256458786,81.37845671774683
000za,7550.069078311353,339.4619306241365,0.730066276323486,111.22745231848722,84.18942046000979,1.5153966093577034,0.6674455788832221,0.941789671969373,si,3,97.6985094693943,179.0590367938338
000zb,122.7626,41.1188,0.8674344882890787,14.1852,12.1525,1.3556311829443821,0.7837638870343517,0.9361907533068213,no,5,13.2978,0.3810402999583692
000zc,9937.64956046425,377.7027122584671,0.8433722116517398,124.64242335408392,98.69310147107682,1.1597577456767336,0.8535605192885916,0.9660490749473053,no,5,111.69912643038396,302.59192070129933
000zf,3873.561334537033,159.4869427691341,0.8333648029002034,53.944962326451424,42.1463793256888,1.3857438225702219,0.7709729116836264,0.9530565670495276,no,5,48.042835601479226,111.10519876989599
000zg,7307.951107894189,259.67035869288924,0.9365887469199075,82.64302998614073,73.67753291716245,1.0012,0.9630383335087996,0.9828002644378526,si,5,78.13864176328917,232.12867156162335
000zh,122.7626,56.58231195164086,0.9120891283546432,23.24103406863245,16.349996610667276,1.185035061509947,0.8496535507783487,0.9587312635297471,no,3,19.814368117997553,0.3810402999583692
000zl,122.7626,86.1779362480089,0.944,30.845810595222797,26.918150243145323,1.012567883904078,0.9584466150074081,0.9793106599232999,no,5,28.864897581678715,0.3810402999583692
000zp,7478.015108016791,237.4897024609346,0.9350423388945907,73.38555304796601,72.80556435722595,1.0012,0.9937363317114808,0.9846894692535735,si,3,73.10883154790731,220.86199789603404
000zq,3911.814561256253,229.85564831567754,0.7417091675198073,67.82483233028456,54.15238298011741,1.2511457050417754,0.8378864107367623,0.9428771944772597,no,5,60.982557183000296,88.88733015238073
000zt,12415.725891399019,397.5547511363849,0.944,116.59939238966501,110.79553571849925,1.0012,0.9988,0.9851,no,5,113.72272381852895,394.0876384681021
000zv,6111.341400917492,282.62446877615037,0.9116619704612502,86.37451524572339,81.21328701009485,1.0012,0.9380433793183165,0.9851,si,3,83.78078769773687,124.22767876703011
000zx,4934.762329557199,179.74810968727175,0.8066415242815672,61.494950210827135,44.739491908810976,1.4622020185219127,0.717716374165761,0.9323093632989734,no,3,53.096079829673045,175.8844229447123
00100,1862.8014065990715,218.18865430102443,0.7049873721513278,70.34222490735834,50.63220964363273,1.3223343656876452,0.7779311592211824,0.919518006373894,no,3,60.496329459464,27.966082667867788
0010a,815.2461500833765,86.36806987995455,0.944,28.844717453305833,34.612060821975106,1.2167186567998005,0.8900309480161371,0.9708099118377997,no,5,31.742117409998993,0.3810402999583692
0010c,2648.7689955903834,137.55704821317093,0.9217037174758796,43.34234456264306,50.886169684997846,1.0012,0.9988,0.9851,no,5,47.10955338246324,30.133122155040333
0010d,1701.8383760672277,113.48736668649711,0.8295039579208382,38.753529155143156,26.996610172210236,1.3349363768967248,0.7897483850623765,0.9284999097676919,no,3,32.86454876930051,40.882129244759945
0010e,8386.975891816099,256.9765032670012,0.944,83.96507808449579,72.66246174245705,1.128123714146805,0.8928246785293728,0.9797003611143302,no,3,78.30367265969332,264.1543608700788
