labels,Area,Perim.,Circ.,Feret,MinFeret,AR,Round,Solidity,Esferoide,dia,Diameter,n_diam
000nr,16382.496465519214,519.9458,-0.6270867885560784,148.90501398757107,133.5625,1.070920322901832,0.9338652363008866,0.9709,si,5,144.39413723087398,602.7489044636229
000ny,11952.032120913133,398.7409,-0.6270867885560784,59.13439928258707,140.5976,1.052160672245783,0.9503103235814071,0.9793,si,5,112.32044208526047,410.81552422404076
000nz,12444.935868119795,467.1595,-0.6270867885560784,123.92521130222173,120.8529,1.1032836913031916,0.906990908419341,0.934,si,5,123.41913209132493,414.65748447836734
000o0,1031.41849922048,126.7667,-0.6270867885560784,42.01601997112048,39.5319,1.09675787370779,0.9119337280089646,0.9757,si,5,37.7259261243391,8.294970170227353
000oi,3256.78198883447,223.3107,-0.6270867885560784,65.10605556228535,56.4437,1.0467593076079413,0.9551996296793139,0.9827,si,5,54.68627946857838,31.999310489350563
000op,21447.014184120548,605.7851,-0.6270867885560784,194.1226124252908,160.3573,1.1147189554582098,0.8972751921893196,0.9578,si,5,171.12987175000157,874.3661490955509
000pr,4781.318135701166,321.9662,-0.6270867885560784,75.72108404936135,87.1084,1.1155178561633496,0.8967015425744216,0.9495,si,5,72.52061410341852,92.5773857115693
000qd,7708.462578940943,338.7435,-0.6270867885560784,92.5905040804662,107.9652,1.0651103692570865,0.9390356603530234,0.9825,si,5,89.47863449350633,157.06608922488763
000qg,4292.231461466634,246.8401,-0.6270867885560784,63.02156388832026,77.6758,1.023506762739835,0.976916385615292,0.9741,si,5,67.17979197471374,61.36661737271596
000qp,8103.354862682507,384.4776,-0.6270867885560784,121.64484241406645,109.3367,1.0212963961383539,0.9790202072778775,0.9708,si,5,97.78760243524722,187.69975019032543
000rk,11115.966934446791,422.7866,-0.6270867885560784,111.28206596381284,138.8032,1.0753470448676026,0.9299222523473617,0.9808,si,5,113.6865326830118,331.4132545722083
000rn,1242.061594114354,156.6619,-0.6270867885560784,53.07405286287329,72.3874,1.0234175991184,0.9772300990203302,0.9765,si,5,42.74387793825183,9.706477038292906
000sm,17248.470544802185,535.5777,-0.6270867885560784,134.27067874770097,150.4437,1.0424923017708025,0.9591228798765754,0.9704,si,5,146.2973110707547,659.5127873840174
000t0,3553.564588475793,280.3282,-0.6270867885560784,87.72287746893963,98.1668,1.0805486857046263,0.9258480871792804,0.9644,si,5,66.99346333989747,49.78252210945072
000tj,22355.996705377307,616.2498,-0.6270867885560784,189.675862767399,164.4045,1.118866061583722,0.8940151059237686,0.9669,si,5,176.08826545138587,913.3652490419155
000tr,16032.88911433277,482.1591,-0.6270867885560784,132.20345172862494,127.0746,1.3353595560284401,0.7485646556660696,0.9711,si,5,135.78542157633262,560.8632385217469
000uv,10304.750938403096,339.8404,-0.6270867885560784,108.82499365102719,101.4944,1.0846443235271555,0.9220101806904636,0.9843,si,5,101.28735725331165,212.7155727927831
000vr,4430.415101768524,282.9431,-0.6270867885560784,88.96381072647381,84.6986,1.0573968345513585,0.9457924178312016,0.9704,si,5,73.2097425177038,73.41617698498776
000vv,11284.463789882962,403.2325,-0.6270867885560784,110.56858380585234,134.0078,1.1721305784371332,0.8530816658714653,0.9795,si,5,108.10727731570265,331.34299363862976
000wt,3900.88880370739,288.7505,-0.6270867885560784,85.18082099061922,80.5065,1.246612348266598,0.8017968454800245,0.9627,si,5,62.4732236169891,56.67565214173055
000ww,6034.984708102681,346.9712,-0.6270867885560784,125.20190619697885,82.3342,1.2662512826062435,0.7895690517463929,0.9581,si,5,85.62001150283035,117.68051086785802
